rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,thstrm_add_amount,frmtrm_nm,frmtrm_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_DividendsPaid,배당,연결재무제표 [member],제 57 기,9896172000000,,제 56 기,10912062000000,,,,제 55 기,9911421000000,7,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_DividendsPaid,배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,7,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_DividendsPaid,배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,7,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_DividendsPaid,배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,7,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_DividendsPaid,배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,9808728000000,,제 56 기,9809437000000,,,,제 55 기,9809437000000,7,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,897514000000,,제 56 기,897514000000,,,,제 55 기,897514000000,8,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,402135600000000,,제 56 기,370513188000000,,,,제 55 기,346652238000000,8,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,16876248000000,,제 56 기,15873008000000,,,,제 55 기,1280130000000,8,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,424313255000000,,제 56 기,391687603000000,,,,제 55 기,353233775000000,8,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|비지배지분 [구성요소],제 57 기,12007082000000,,제 56 기,10504467000000,,,,제 55 기,10444090000000,8,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_Equity,자본총계,연결재무제표 [member],제 57 기,436320337000000,,제 56 기,402192070000000,,,,제 55 기,363677865000000,8,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,4403893000000,,제 56 기,4403893000000,,,,제 55 기,4403893000000,8,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,9,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,9,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,1706000000,,제 56 기,-38946000000,,,,제 55 기,927000000,9,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,1706000000,,제 56 기,-38946000000,,,,제 55 기,927000000,9,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,자본 [구성요소]|비지배지분 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,9,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,연결재무제표 [member],제 57 기,1706000000,,제 56 기,-38946000000,,,,제 55 기,927000000,9,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,9,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,연결재무제표 [member],제 57 기,960019000000,,제 56 기,15116099000000,,,,제 55 기,2621479000000,10,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,자본 [구성요소]|비지배지분 [구성요소],제 57 기,-43107000000,,제 56 기,152251000000,,,,제 55 기,9564000000,10,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,1003126000000,,제 56 기,14963848000000,,,,제 55 기,2611915000000,10,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,1003126000000,,제 56 기,14963848000000,,,,제 55 기,2611915000000,10,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,10,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,10,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,10,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식기준보상,연결재무제표 [member],제 57 기,711447000000,,제 56 기,0,,,,제 55 기,0,11,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식기준보상,자본 [구성요소]|비지배지분 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,11,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식기준보상,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,711447000000,,제 56 기,0,,,,제 55 기,0,11,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식기준보상,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,11,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식기준보상,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,11,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식기준보상,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,711447000000,,제 56 기,0,,,,제 55 기,0,11,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식기준보상,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,11,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,자본 [구성요소]|비지배지분 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,12,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,8233000000,,제 56 기,26841000000,,,,제 55 기,11409000000,12,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,8233000000,,제 56 기,26841000000,,,,제 55 기,11409000000,12,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,12,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,12,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,12,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,연결재무제표 [member],제 57 기,8233000000,,제 56 기,26841000000,,,,제 55 기,11409000000,12,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,4213173000000,,제 56 기,2009920000000,,,,제 55 기,1487177000000,13,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|비지배지분 [구성요소],제 57 기,465165000000,,제 56 기,290246000000,,,,제 55 기,-6086000000,13,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,연결재무제표 [member],제 57 기,4678338000000,,제 56 기,2300166000000,,,,제 55 기,1481091000000,13,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,3993948000000,,제 56 기,1960896000000,,,,제 55 기,-2554690000000,13,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,219225000000,,제 56 기,49024000000,,,,제 55 기,4041867000000,13,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,13,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,13,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,연결재무제표 [member],제 57 기,106691000000,,제 56 기,-766078000000,,,,제 55 기,-828298000000,14,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|비지배지분 [구성요소],제 57 기,17941000000,,제 56 기,-18661000000,,,,제 55 기,-30382000000,14,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,88750000000,,제 56 기,-747417000000,,,,제 55 기,-797916000000,14,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,88750000000,,제 56 기,-747417000000,,,,제 55 기,-797916000000,14,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,14,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,14,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,14,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,44260956000000,,제 56 기,33621363000000,,,,제 55 기,14473401000000,15,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|비지배지분 [구성요소],제 57 기,945849000000,,제 56 기,829988000000,,,,제 55 기,1013699000000,15,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,연결재무제표 [member],제 57 기,45206805000000,,제 56 기,34451351000000,,,,제 55 기,15487100000000,15,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,15,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,15,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,15,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,44260956000000,,제 56 기,33621363000000,,,,제 55 기,14473401000000,15,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,연결재무제표 [member],제 57 기,8189263000000,,제 56 기,1811775000000,,,,제 55 기,0,16,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|비지배지분 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,16,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,8189263000000,,제 56 기,1811775000000,,,,제 55 기,0,16,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,8189263000000,,제 56 기,1811775000000,,,,제 55 기,0,16,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,16,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,16,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,16,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,연결재무제표 [member],제 57 기,336965000000,,제 56 기,233746000000,,,,제 55 기,75112000000,17,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|비지배지분 [구성요소],제 57 기,713000000,,제 56 기,-5685000000,,,,제 55 기,4955000000,17,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,336252000000,,제 56 기,239431000000,,,,제 55 기,70157000000,17,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,17,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,17,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,336252000000,,제 56 기,239431000000,,,,제 55 기,70157000000,17,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,17,KRW
